id,customer_id,service_name,status,date_slot,address,vendor_name,amount,created_at
2000392,1000081,AC Repair,Pending,2026-03-01 12:00 PM - 01:00 PM,"Street 81, City",Vendor A,100,2026-02-10 16:46:03
2000393,1000025,Fridge Repair,Pending,2026-03-05 04:00 PM - 05:00 PM,"Street 25, City",Vendor B,150,2026-02-10 16:46:03
2000394,1000049,Fridge Repair,Cancelled,2026-02-15 03:00 PM - 04:00 PM,"Street 49, City",Vendor A,100,2026-02-10 16:46:03
2000395,1000035,Fridge Repair,Cancelled,2026-02-17 11:00 AM - 12:00 PM,"Street 35, City",Vendor B,150,2026-02-10 16:46:03
2000396,1000021,TV Repair,Pending,2026-03-09 01:00 PM - 02:00 PM,"Street 21, City",Vendor C,200,2026-02-10 16:46:03
2000397,1000053,TV Repair,Cancelled,2026-03-12 11:00 AM - 12:00 PM,"Street 53, City",Vendor C,200,2026-02-10 16:46:03
2000398,1000004,Fridge Repair,Cancelled,2026-03-05 03:00 PM - 04:00 PM,"Street 4, City",Vendor A,100,2026-02-10 16:46:03
2000399,1000004,Washing Machine Repair,Completed,2026-02-26 03:00 PM - 04:00 PM,"Street 4, City",Vendor A,100,2026-02-10 16:46:03
2000400,1000025,AC Repair,Completed,2026-03-11 05:00 PM - 06:00 PM,"Street 25, City",Vendor A,100,2026-02-10 16:46:03
2000401,1000012,TV Repair,Pending,2026-02-16 10:00 AM - 11:00 AM,"Street 12, City",Vendor A,100,2026-02-10 16:46:03
2000402,1000035,AC Repair,Cancelled,2026-02-10 11:00 AM - 12:00 PM,"Street 35, City",Vendor B,150,2026-02-10 16:46:03
2000403,1000042,Washing Machine Repair,Pending,2026-03-02 03:00 PM - 04:00 PM,"Street 42, City",Vendor A,100,2026-02-10 16:46:03
2000404,1000050,Fridge Repair,Cancelled,2026-03-02 12:00 PM - 01:00 PM,"Street 50, City",Vendor C,200,2026-02-10 16:46:03
2000405,1000094,Fridge Repair,Pending,2026-03-07 01:00 PM - 02:00 PM,"Street 94, City",Vendor A,100,2026-02-10 16:46:03
2000406,1000078,Washing Machine Repair,Cancelled,2026-02-25 04:00 PM - 05:00 PM,"Street 78, City",Vendor A,100,2026-02-10 16:46:03
2000407,1000059,TV Repair,Pending,2026-03-03 04:00 PM - 05:00 PM,"Street 59, City",Vendor B,150,2026-02-10 16:46:03
2000408,1000082,TV Repair,Completed,2026-02-18 05:00 PM - 06:00 PM,"Street 82, City",Vendor A,100,2026-02-10 16:46:03
2000409,1000027,Washing Machine Repair,Pending,2026-03-09 05:00 PM - 06:00 PM,"Street 27, City",Vendor C,200,2026-02-10 16:46:03
2000410,1000068,Washing Machine Repair,Completed,2026-02-15 12:00 PM - 01:00 PM,"Street 68, City",Vendor A,100,2026-02-10 16:46:03
2000411,1000096,Washing Machine Repair,Pending,2026-03-10 12:00 PM - 01:00 PM,"Street 96, City",Vendor B,150,2026-02-10 16:46:03
2000412,1000015,Fridge Repair,Cancelled,2026-02-11 09:00 AM - 10:00 AM,"Street 15, City",Vendor A,100,2026-02-10 16:46:03
2000413,1000070,Fridge Repair,Cancelled,2026-02-18 12:00 PM - 01:00 PM,"Street 70, City",Vendor B,150,2026-02-10 16:46:03
2000414,1000077,AC Repair,Completed,2026-03-07 05:00 PM - 06:00 PM,"Street 77, City",Vendor C,200,2026-02-10 16:46:03
2000415,1000099,Washing Machine Repair,Pending,2026-03-01 04:00 PM - 05:00 PM,"Street 99, City",Vendor A,100,2026-02-10 16:46:03
2000416,1000004,TV Repair,Completed,2026-02-27 11:00 AM - 12:00 PM,"Street 4, City",Vendor A,100,2026-02-10 16:46:03
2000417,1000051,TV Repair,Pending,2026-03-04 10:00 AM - 11:00 AM,"Street 51, City",Vendor C,200,2026-02-10 16:46:03
2000418,1000004,TV Repair,Pending,2026-02-14 10:00 AM - 11:00 AM,"Street 4, City",Vendor C,200,2026-02-10 16:46:03
2000419,1000006,AC Repair,Pending,2026-03-06 05:00 PM - 06:00 PM,"Street 6, City",Vendor C,200,2026-02-10 16:46:03
2000420,1000070,Fridge Repair,Completed,2026-03-04 05:00 PM - 06:00 PM,"Street 70, City",Vendor C,200,2026-02-10 16:46:03
2000421,1000013,TV Repair,Pending,2026-02-22 12:00 PM - 01:00 PM,"Street 13, City",Vendor B,150,2026-02-10 16:46:03
2000422,1000042,AC Repair,Pending,2026-03-12 09:00 AM - 10:00 AM,"Street 42, City",Vendor B,150,2026-02-10 16:46:03
2000423,1000021,TV Repair,Pending,2026-03-10 11:00 AM - 12:00 PM,"Street 21, City",Vendor C,200,2026-02-10 16:46:03
2000424,1000071,Washing Machine Repair,Completed,2026-02-18 01:00 PM - 02:00 PM,"Street 71, City",Vendor A,100,2026-02-10 16:46:03
2000425,1000065,Washing Machine Repair,Pending,2026-03-06 09:00 AM - 10:00 AM,"Street 65, City",Vendor A,100,2026-02-10 16:46:03
2000426,1000056,Washing Machine Repair,Pending,2026-02-26 11:00 AM - 12:00 PM,"Street 56, City",Vendor C,200,2026-02-10 16:46:03
2000427,1000089,AC Repair,Cancelled,2026-02-11 01:00 PM - 02:00 PM,"Street 89, City",Vendor A,100,2026-02-10 16:46:03
2000428,1000011,Fridge Repair,Pending,2026-02-23 09:00 AM - 10:00 AM,"Street 11, City",Vendor A,100,2026-02-10 16:46:03
2000429,1000049,AC Repair,Pending,2026-02-14 01:00 PM - 02:00 PM,"Street 49, City",Vendor C,200,2026-02-10 16:46:03
2000430,1000060,AC Repair,Pending,2026-02-24 12:00 PM - 01:00 PM,"Street 60, City",Vendor B,150,2026-02-10 16:46:03
2000431,1000033,Fridge Repair,Completed,2026-03-04 12:00 PM - 01:00 PM,"Street 33, City",Vendor C,200,2026-02-10 16:46:03
2000432,1000004,AC Repair,Pending,2026-03-03 10:00 AM - 11:00 AM,"Street 4, City",Vendor C,200,2026-02-10 16:46:03
2000433,1000005,Fridge Repair,Pending,2026-03-05 09:00 AM - 10:00 AM,"Street 5, City",Vendor C,200,2026-02-10 16:46:03
2000434,1000024,AC Repair,Pending,2026-03-08 09:00 AM - 10:00 AM,"Street 24, City",Vendor A,100,2026-02-10 16:46:03
2000435,1000041,AC Repair,Pending,2026-03-12 09:00 AM - 10:00 AM,"Street 41, City",Vendor B,150,2026-02-10 16:46:03
2000436,1000056,TV Repair,Cancelled,2026-02-12 12:00 PM - 01:00 PM,"Street 56, City",Vendor B,150,2026-02-10 16:46:03
2000437,1000085,Washing Machine Repair,Completed,2026-02-17 04:00 PM - 05:00 PM,"Street 85, City",Vendor B,150,2026-02-10 16:46:03
2000438,1000001,TV Repair,Pending,2026-03-10 02:00 PM - 03:00 PM,"Street 1, City",Vendor C,200,2026-02-10 16:46:03
2000439,1000024,Washing Machine Repair,Cancelled,2026-02-20 10:00 AM - 11:00 AM,"Street 24, City",Vendor C,200,2026-02-10 16:46:03
2000440,1000081,AC Repair,Cancelled,2026-03-09 12:00 PM - 01:00 PM,"Street 81, City",Vendor B,150,2026-02-10 16:46:03
2000441,1000033,Fridge Repair,Cancelled,2026-03-08 01:00 PM - 02:00 PM,"Street 33, City",Vendor A,100,2026-02-10 16:46:03
2000442,1000089,AC Repair,Pending,2026-03-08 02:00 PM - 03:00 PM,"Street 89, City",Vendor A,100,2026-02-10 16:46:03
2000443,1000091,TV Repair,Cancelled,2026-02-19 11:00 AM - 12:00 PM,"Street 91, City",Vendor A,100,2026-02-10 16:46:03
2000444,1000035,Fridge Repair,Completed,2026-03-04 01:00 PM - 02:00 PM,"Street 35, City",Vendor C,200,2026-02-10 16:46:03
2000445,1000082,Washing Machine Repair,Cancelled,2026-02-17 12:00 PM - 01:00 PM,"Street 82, City",Vendor B,150,2026-02-10 16:46:03
2000446,1000046,AC Repair,Cancelled,2026-02-19 09:00 AM - 10:00 AM,"Street 46, City",Vendor A,100,2026-02-10 16:46:03
2000447,1000064,TV Repair,Completed,2026-02-11 04:00 PM - 05:00 PM,"Street 64, City",Vendor A,100,2026-02-10 16:46:03
2000448,1000050,Washing Machine Repair,Completed,2026-03-02 01:00 PM - 02:00 PM,"Street 50, City",Vendor C,200,2026-02-10 16:46:03
2000449,1000032,Washing Machine Repair,Cancelled,2026-02-19 10:00 AM - 11:00 AM,"Street 32, City",Vendor B,150,2026-02-10 16:46:03
2000450,1000047,TV Repair,Completed,2026-02-24 11:00 AM - 12:00 PM,"Street 47, City",Vendor B,150,2026-02-10 16:46:03
2000451,1000055,Fridge Repair,Cancelled,2026-03-12 09:00 AM - 10:00 AM,"Street 55, City",Vendor A,100,2026-02-10 16:46:03
2000452,1000090,TV Repair,Cancelled,2026-03-08 11:00 AM - 12:00 PM,"Street 90, City",Vendor C,200,2026-02-10 16:46:03
2000453,1000008,Washing Machine Repair,Cancelled,2026-02-10 01:00 PM - 02:00 PM,"Street 8, City",Vendor B,150,2026-02-10 16:46:03
2000454,1000004,Fridge Repair,Pending,2026-02-12 01:00 PM - 02:00 PM,"Street 4, City",Vendor C,200,2026-02-10 16:46:03
2000455,1000054,AC Repair,Completed,2026-03-01 05:00 PM - 06:00 PM,"Street 54, City",Vendor B,150,2026-02-10 16:46:03
2000456,1000092,Fridge Repair,Completed,2026-02-28 04:00 PM - 05:00 PM,"Street 92, City",Vendor B,150,2026-02-10 16:46:03
2000457,1000026,AC Repair,Cancelled,2026-03-01 02:00 PM - 03:00 PM,"Street 26, City",Vendor C,200,2026-02-10 16:46:03
2000458,1000009,Washing Machine Repair,Cancelled,2026-03-04 01:00 PM - 02:00 PM,"Street 9, City",Vendor A,100,2026-02-10 16:46:03
2000459,1000002,AC Repair,Cancelled,2026-02-15 11:00 AM - 12:00 PM,"Street 2, City",Vendor C,200,2026-02-10 16:46:03
2000460,1000044,AC Repair,Completed,2026-03-07 01:00 PM - 02:00 PM,"Street 44, City",Vendor A,100,2026-02-10 16:46:03
2000461,1000060,Washing Machine Repair,Completed,2026-03-10 01:00 PM - 02:00 PM,"Street 60, City",Vendor B,150,2026-02-10 16:46:03
2000462,1000027,TV Repair,Pending,2026-03-02 04:00 PM - 05:00 PM,"Street 27, City",Vendor A,100,2026-02-10 16:46:03
2000463,1000089,Washing Machine Repair,Cancelled,2026-02-13 09:00 AM - 10:00 AM,"Street 89, City",Vendor C,200,2026-02-10 16:46:03
2000464,1000051,TV Repair,Completed,2026-03-02 11:00 AM - 12:00 PM,"Street 51, City",Vendor C,200,2026-02-10 16:46:03
2000465,1000086,Fridge Repair,Pending,2026-02-17 05:00 PM - 06:00 PM,"Street 86, City",Vendor A,100,2026-02-10 16:46:03
2000466,1000008,TV Repair,Cancelled,2026-02-12 03:00 PM - 04:00 PM,"Street 8, City",Vendor A,100,2026-02-10 16:46:03
2000467,1000093,Washing Machine Repair,Cancelled,2026-02-14 11:00 AM - 12:00 PM,"Street 93, City",Vendor C,200,2026-02-10 16:46:03
2000468,1000032,Fridge Repair,Cancelled,2026-02-23 11:00 AM - 12:00 PM,"Street 32, City",Vendor C,200,2026-02-10 16:46:03
2000469,1000041,AC Repair,Completed,2026-02-12 02:00 PM - 03:00 PM,"Street 41, City",Vendor B,150,2026-02-10 16:46:03
2000470,1000013,Fridge Repair,Completed,2026-03-03 09:00 AM - 10:00 AM,"Street 13, City",Vendor B,150,2026-02-10 16:46:03
2000471,1000078,TV Repair,Completed,2026-02-14 04:00 PM - 05:00 PM,"Street 78, City",Vendor A,100,2026-02-10 16:46:03
2000472,1000060,Fridge Repair,Pending,2026-02-21 10:00 AM - 11:00 AM,"Street 60, City",Vendor B,150,2026-02-10 16:46:03
2000473,1000016,Washing Machine Repair,Cancelled,2026-02-19 04:00 PM - 05:00 PM,"Street 16, City",Vendor B,150,2026-02-10 16:46:03
2000474,1000027,AC Repair,Completed,2026-02-26 10:00 AM - 11:00 AM,"Street 27, City",Vendor C,200,2026-02-10 16:46:03
2000475,1000038,Washing Machine Repair,Completed,2026-03-03 02:00 PM - 03:00 PM,"Street 38, City",Vendor A,100,2026-02-10 16:46:03
2000476,1000026,Washing Machine Repair,Pending,2026-02-16 09:00 AM - 10:00 AM,"Street 26, City",Vendor B,150,2026-02-10 16:46:03
2000477,1000003,Washing Machine Repair,Pending,2026-03-05 01:00 PM - 02:00 PM,"Street 3, City",Vendor C,200,2026-02-10 16:46:03
2000478,1000024,TV Repair,Pending,2026-03-03 01:00 PM - 02:00 PM,"Street 24, City",Vendor C,200,2026-02-10 16:46:03
2000479,1000098,AC Repair,Pending,2026-02-12 09:00 AM - 10:00 AM,"Street 98, City",Vendor A,100,2026-02-10 16:46:03
2000480,1000017,Washing Machine Repair,Cancelled,2026-03-01 04:00 PM - 05:00 PM,"Street 17, City",Vendor A,100,2026-02-10 16:46:03
2000481,1000025,AC Repair,Pending,2026-02-26 05:00 PM - 06:00 PM,"Street 25, City",Vendor C,200,2026-02-10 16:46:03
2000482,1000066,TV Repair,Pending,2026-03-03 03:00 PM - 04:00 PM,"Street 66, City",Vendor A,100,2026-02-10 16:46:03
2000483,1000091,AC Repair,Cancelled,2026-03-05 11:00 AM - 12:00 PM,"Street 91, City",Vendor A,100,2026-02-10 16:46:03
2000484,1000067,Fridge Repair,Completed,2026-02-12 09:00 AM - 10:00 AM,"Street 67, City",Vendor B,150,2026-02-10 16:46:03
2000485,1000046,Washing Machine Repair,Cancelled,2026-02-25 11:00 AM - 12:00 PM,"Street 46, City",Vendor C,200,2026-02-10 16:46:03
2000486,1000047,AC Repair,Completed,2026-02-15 02:00 PM - 03:00 PM,"Street 47, City",Vendor A,100,2026-02-10 16:46:03
2000487,1000042,AC Repair,Completed,2026-02-10 12:00 PM - 01:00 PM,"Street 42, City",Vendor A,100,2026-02-10 16:46:03
2000488,1000097,AC Repair,Cancelled,2026-02-14 11:00 AM - 12:00 PM,"Street 97, City",Vendor A,100,2026-02-10 16:46:03
2000489,1000094,Fridge Repair,Pending,2026-03-12 03:00 PM - 04:00 PM,"Street 94, City",Vendor B,150,2026-02-10 16:46:03
2000490,1000051,AC Repair,Cancelled,2026-02-16 10:00 AM - 11:00 AM,"Street 51, City",Vendor A,100,2026-02-10 16:46:03
2000491,1000053,TV Repair,Cancelled,2026-03-11 03:00 PM - 04:00 PM,"Street 53, City",Vendor A,100,2026-02-10 16:46:03
2000492,1000007,TV Repair,Pending,2026-03-05 03:00 PM - 04:00 PM,"Street 7, City",Vendor A,100,2026-02-10 16:46:03
2000493,1000089,Fridge Repair,Cancelled,2026-02-22 10:00 AM - 11:00 AM,"Street 89, City",Vendor C,200,2026-02-10 16:46:03
2000494,1000046,Washing Machine Repair,Completed,2026-03-06 01:00 PM - 02:00 PM,"Street 46, City",Vendor B,150,2026-02-10 16:46:03
2000495,1000091,AC Repair,Completed,2026-02-21 10:00 AM - 11:00 AM,"Street 91, City",Vendor C,200,2026-02-10 16:46:03
2000496,1000060,AC Repair,Completed,2026-03-11 11:00 AM - 12:00 PM,"Street 60, City",Vendor C,200,2026-02-10 16:46:03
2000497,1000059,Washing Machine Repair,Completed,2026-03-01 09:00 AM - 10:00 AM,"Street 59, City",Vendor B,150,2026-02-10 16:46:03
2000498,1000098,TV Repair,Pending,2026-03-09 03:00 PM - 04:00 PM,"Street 98, City",Vendor C,200,2026-02-10 16:46:03
2000499,1000075,TV Repair,Pending,2026-03-12 02:00 PM - 03:00 PM,"Street 75, City",Vendor A,100,2026-02-10 16:46:03
2000500,1000019,TV Repair,Completed,2026-03-03 03:00 PM - 04:00 PM,"Street 19, City",Vendor B,150,2026-02-10 16:46:03
2000501,1000070,Fridge Repair,Pending,2026-02-16 10:00 AM - 11:00 AM,"Street 70, City",Vendor A,100,2026-02-10 16:46:03
2000502,1000041,AC Repair,Completed,2026-02-13 04:00 PM - 05:00 PM,"Street 41, City",Vendor A,100,2026-02-10 16:46:03
2000503,1000020,Washing Machine Repair,Completed,2026-02-22 10:00 AM - 11:00 AM,"Street 20, City",Vendor A,100,2026-02-10 16:46:03
2000504,1000082,Fridge Repair,Pending,2026-02-15 02:00 PM - 03:00 PM,"Street 82, City",Vendor C,200,2026-02-10 16:46:03
2000505,1000021,Washing Machine Repair,Cancelled,2026-03-01 05:00 PM - 06:00 PM,"Street 21, City",Vendor A,100,2026-02-10 16:46:03
2000506,1000098,Washing Machine Repair,Pending,2026-02-26 09:00 AM - 10:00 AM,"Street 98, City",Vendor A,100,2026-02-10 16:46:03
2000507,1000057,AC Repair,Pending,2026-02-27 02:00 PM - 03:00 PM,"Street 57, City",Vendor B,150,2026-02-10 16:46:03
2000508,1000010,AC Repair,Cancelled,2026-03-03 04:00 PM - 05:00 PM,"Street 10, City",Vendor C,200,2026-02-10 16:46:03
2000509,1000043,AC Repair,Cancelled,2026-03-01 01:00 PM - 02:00 PM,"Street 43, City",Vendor B,150,2026-02-10 16:46:03
2000510,1000029,TV Repair,Pending,2026-02-26 01:00 PM - 02:00 PM,"Street 29, City",Vendor B,150,2026-02-10 16:46:03
2000511,1000038,AC Repair,Cancelled,2026-03-11 11:00 AM - 12:00 PM,"Street 38, City",Vendor B,150,2026-02-10 16:46:03
2000512,1000071,Washing Machine Repair,Cancelled,2026-03-04 02:00 PM - 03:00 PM,"Street 71, City",Vendor A,100,2026-02-10 16:46:03
2000513,1000003,Washing Machine Repair,Pending,2026-02-12 01:00 PM - 02:00 PM,"Street 3, City",Vendor C,200,2026-02-10 16:46:03
2000514,1000029,Fridge Repair,Completed,2026-02-28 11:00 AM - 12:00 PM,"Street 29, City",Vendor B,150,2026-02-10 16:46:03
2000515,1000078,Fridge Repair,Pending,2026-02-27 04:00 PM - 05:00 PM,"Street 78, City",Vendor B,150,2026-02-10 16:46:03
2000516,1000069,Fridge Repair,Cancelled,2026-02-17 12:00 PM - 01:00 PM,"Street 69, City",Vendor C,200,2026-02-10 16:46:03
2000517,1000015,AC Repair,Cancelled,2026-03-02 11:00 AM - 12:00 PM,"Street 15, City",Vendor B,150,2026-02-10 16:46:03
2000518,1000078,Fridge Repair,Cancelled,2026-02-28 05:00 PM - 06:00 PM,"Street 78, City",Vendor C,200,2026-02-10 16:46:03
2000519,1000029,Washing Machine Repair,Pending,2026-03-02 02:00 PM - 03:00 PM,"Street 29, City",Vendor A,100,2026-02-10 16:46:03
2000520,1000038,AC Repair,Completed,2026-02-12 09:00 AM - 10:00 AM,"Street 38, City",Vendor C,200,2026-02-10 16:46:03
2000521,1000071,TV Repair,Pending,2026-02-18 03:00 PM - 04:00 PM,"Street 71, City",Vendor C,200,2026-02-10 16:46:03
2000522,1000070,TV Repair,Pending,2026-03-07 04:00 PM - 05:00 PM,"Street 70, City",Vendor C,200,2026-02-10 16:46:03
2000523,1000047,Washing Machine Repair,Completed,2026-02-18 09:00 AM - 10:00 AM,"Street 47, City",Vendor A,100,2026-02-10 16:46:03
2000524,1000089,Washing Machine Repair,Cancelled,2026-02-13 11:00 AM - 12:00 PM,"Street 89, City",Vendor C,200,2026-02-10 16:46:03
2000525,1000084,AC Repair,Pending,2026-03-03 12:00 PM - 01:00 PM,"Street 84, City",Vendor B,150,2026-02-10 16:46:03
2000526,1000001,Washing Machine Repair,Pending,2026-03-01 12:00 PM - 01:00 PM,"Street 1, City",Vendor A,100,2026-02-10 16:46:03
2000527,1000078,Washing Machine Repair,Pending,2026-02-13 01:00 PM - 02:00 PM,"Street 78, City",Vendor A,100,2026-02-10 16:46:03
2000528,1000093,TV Repair,Cancelled,2026-03-09 10:00 AM - 11:00 AM,"Street 93, City",Vendor A,100,2026-02-10 16:46:03
2000529,1000037,AC Repair,Cancelled,2026-03-03 09:00 AM - 10:00 AM,"Street 37, City",Vendor B,150,2026-02-10 16:46:03
2000530,1000066,Fridge Repair,Completed,2026-02-23 02:00 PM - 03:00 PM,"Street 66, City",Vendor B,150,2026-02-10 16:46:03
2000531,1000040,Fridge Repair,Pending,2026-02-10 11:00 AM - 12:00 PM,"Street 40, City",Vendor B,150,2026-02-10 16:46:03
2000532,1000018,Fridge Repair,Pending,2026-03-06 10:00 AM - 11:00 AM,"Street 18, City",Vendor A,100,2026-02-10 16:46:03
2000533,1000026,Fridge Repair,Cancelled,2026-03-05 12:00 PM - 01:00 PM,"Street 26, City",Vendor B,150,2026-02-10 16:46:03
2000534,1000067,Washing Machine Repair,Completed,2026-02-23 09:00 AM - 10:00 AM,"Street 67, City",Vendor A,100,2026-02-10 16:46:03
2000535,1000077,TV Repair,Pending,2026-02-10 05:00 PM - 06:00 PM,"Street 77, City",Vendor B,150,2026-02-10 16:46:03
2000536,1000058,Fridge Repair,Pending,2026-02-25 03:00 PM - 04:00 PM,"Street 58, City",Vendor B,150,2026-02-10 16:46:03
2000537,1000052,AC Repair,Pending,2026-03-01 04:00 PM - 05:00 PM,"Street 52, City",Vendor A,100,2026-02-10 16:46:03
2000538,1000078,Washing Machine Repair,Completed,2026-02-27 03:00 PM - 04:00 PM,"Street 78, City",Vendor C,200,2026-02-10 16:46:03
2000539,1000051,Washing Machine Repair,Pending,2026-03-09 01:00 PM - 02:00 PM,"Street 51, City",Vendor A,100,2026-02-10 16:46:03
2000540,1000034,Washing Machine Repair,Cancelled,2026-02-21 11:00 AM - 12:00 PM,"Street 34, City",Vendor C,200,2026-02-10 16:46:03
2000541,1000039,TV Repair,Cancelled,2026-02-28 02:00 PM - 03:00 PM,"Street 39, City",Vendor A,100,2026-02-10 16:46:03
2000542,1000073,Washing Machine Repair,Completed,2026-03-11 10:00 AM - 11:00 AM,"Street 73, City",Vendor B,150,2026-02-10 16:46:03
2000543,1000093,AC Repair,Pending,2026-03-09 11:00 AM - 12:00 PM,"Street 93, City",Vendor B,150,2026-02-10 16:46:03
2000544,1000041,Fridge Repair,Completed,2026-02-15 11:00 AM - 12:00 PM,"Street 41, City",Vendor A,100,2026-02-10 16:46:03
2000545,1000096,Fridge Repair,Cancelled,2026-02-13 12:00 PM - 01:00 PM,"Street 96, City",Vendor C,200,2026-02-10 16:46:03
2000546,1000069,Fridge Repair,Completed,2026-02-10 10:00 AM - 11:00 AM,"Street 69, City",Vendor A,100,2026-02-10 16:46:03
2000547,1000049,Fridge Repair,Pending,2026-02-15 02:00 PM - 03:00 PM,"Street 49, City",Vendor A,100,2026-02-10 16:46:03
2000548,1000071,Washing Machine Repair,Pending,2026-02-25 01:00 PM - 02:00 PM,"Street 71, City",Vendor B,150,2026-02-10 16:46:03
2000549,1000092,Fridge Repair,Cancelled,2026-03-11 11:00 AM - 12:00 PM,"Street 92, City",Vendor A,100,2026-02-10 16:46:03
2000550,1000009,AC Repair,Completed,2026-02-18 03:00 PM - 04:00 PM,"Street 9, City",Vendor A,100,2026-02-10 16:46:03
2000551,1000007,Washing Machine Repair,Completed,2026-03-01 01:00 PM - 02:00 PM,"Street 7, City",Vendor B,150,2026-02-10 16:46:03
2000552,1000087,Washing Machine Repair,Pending,2026-02-11 02:00 PM - 03:00 PM,"Street 87, City",Vendor A,100,2026-02-10 16:46:03
2000553,1000052,Fridge Repair,Completed,2026-03-05 03:00 PM - 04:00 PM,"Street 52, City",Vendor A,100,2026-02-10 16:46:03
2000554,1000066,AC Repair,Completed,2026-02-10 05:00 PM - 06:00 PM,"Street 66, City",Vendor B,150,2026-02-10 16:46:03
2000555,1000006,TV Repair,Completed,2026-02-12 05:00 PM - 06:00 PM,"Street 6, City",Vendor C,200,2026-02-10 16:46:03
2000556,1000020,AC Repair,Pending,2026-02-27 04:00 PM - 05:00 PM,"Street 20, City",Vendor C,200,2026-02-10 16:46:03
2000557,1000003,TV Repair,Pending,2026-02-22 12:00 PM - 01:00 PM,"Street 3, City",Vendor C,200,2026-02-10 16:46:03
2000558,1000027,AC Repair,Completed,2026-03-04 03:00 PM - 04:00 PM,"Street 27, City",Vendor A,100,2026-02-10 16:46:03
2000559,1000006,AC Repair,Cancelled,2026-03-08 02:00 PM - 03:00 PM,"Street 6, City",Vendor B,150,2026-02-10 16:46:03
2000560,1000076,Washing Machine Repair,Cancelled,2026-02-20 12:00 PM - 01:00 PM,"Street 76, City",Vendor A,100,2026-02-10 16:46:03
2000561,1000047,Washing Machine Repair,Cancelled,2026-02-14 12:00 PM - 01:00 PM,"Street 47, City",Vendor A,100,2026-02-10 16:46:03
2000562,1000033,TV Repair,Pending,2026-02-11 03:00 PM - 04:00 PM,"Street 33, City",Vendor A,100,2026-02-10 16:46:03
2000563,1000066,Fridge Repair,Cancelled,2026-02-21 12:00 PM - 01:00 PM,"Street 66, City",Vendor A,100,2026-02-10 16:46:03
2000564,1000017,AC Repair,Cancelled,2026-03-09 10:00 AM - 11:00 AM,"Street 17, City",Vendor A,100,2026-02-10 16:46:03
2000565,1000028,AC Repair,Pending,2026-02-21 04:00 PM - 05:00 PM,"Street 28, City",Vendor B,150,2026-02-10 16:46:03
2000566,1000086,AC Repair,Cancelled,2026-02-13 10:00 AM - 11:00 AM,"Street 86, City",Vendor C,200,2026-02-10 16:46:03
2000567,1000034,Fridge Repair,Cancelled,2026-03-12 01:00 PM - 02:00 PM,"Street 34, City",Vendor B,150,2026-02-10 16:46:03
2000568,1000035,Washing Machine Repair,Cancelled,2026-03-12 01:00 PM - 02:00 PM,"Street 35, City",Vendor A,100,2026-02-10 16:46:03
2000569,1000052,Washing Machine Repair,Completed,2026-03-10 12:00 PM - 01:00 PM,"Street 52, City",Vendor C,200,2026-02-10 16:46:03
2000570,1000002,AC Repair,Completed,2026-02-17 10:00 AM - 11:00 AM,"Street 2, City",Vendor C,200,2026-02-10 16:46:03
2000571,1000028,TV Repair,Pending,2026-03-07 10:00 AM - 11:00 AM,"Street 28, City",Vendor B,150,2026-02-10 16:46:03
2000572,1000054,AC Repair,Cancelled,2026-03-03 10:00 AM - 11:00 AM,"Street 54, City",Vendor C,200,2026-02-10 16:46:03
2000573,1000012,Fridge Repair,Pending,2026-03-09 03:00 PM - 04:00 PM,"Street 12, City",Vendor C,200,2026-02-10 16:46:03
2000574,1000022,AC Repair,Pending,2026-03-06 12:00 PM - 01:00 PM,"Street 22, City",Vendor C,200,2026-02-10 16:46:03
2000575,1000011,Washing Machine Repair,Pending,2026-03-07 10:00 AM - 11:00 AM,"Street 11, City",Vendor C,200,2026-02-10 16:46:03
2000576,1000052,Fridge Repair,Pending,2026-03-03 09:00 AM - 10:00 AM,"Street 52, City",Vendor A,100,2026-02-10 16:46:03
2000577,1000011,Fridge Repair,Completed,2026-02-26 02:00 PM - 03:00 PM,"Street 11, City",Vendor B,150,2026-02-10 16:46:03
2000578,1000083,Washing Machine Repair,Cancelled,2026-02-10 09:00 AM - 10:00 AM,"Street 83, City",Vendor C,200,2026-02-10 16:46:03
2000579,1000097,Washing Machine Repair,Pending,2026-03-12 01:00 PM - 02:00 PM,"Street 97, City",Vendor A,100,2026-02-10 16:46:03
2000580,1000030,AC Repair,Cancelled,2026-02-19 01:00 PM - 02:00 PM,"Street 30, City",Vendor A,100,2026-02-10 16:46:03
2000581,1000002,Fridge Repair,Cancelled,2026-02-15 05:00 PM - 06:00 PM,"Street 2, City",Vendor C,200,2026-02-10 16:46:03
2000582,1000091,AC Repair,Completed,2026-02-11 02:00 PM - 03:00 PM,"Street 91, City",Vendor A,100,2026-02-10 16:46:03
2000583,1000025,Fridge Repair,Completed,2026-02-12 09:00 AM - 10:00 AM,"Street 25, City",Vendor A,100,2026-02-10 16:46:03
2000584,1000075,Washing Machine Repair,Completed,2026-03-08 01:00 PM - 02:00 PM,"Street 75, City",Vendor A,100,2026-02-10 16:46:03
2000585,1000054,Washing Machine Repair,Pending,2026-02-19 04:00 PM - 05:00 PM,"Street 54, City",Vendor A,100,2026-02-10 16:46:03
2000586,1000029,Washing Machine Repair,Cancelled,2026-03-09 02:00 PM - 03:00 PM,"Street 29, City",Vendor C,200,2026-02-10 16:46:03
